73      0.632744
52	0.423752
52	0.446991
50	1.38739
45	0.82431
62	0.174149
63	0.162537
63	0.74884
63	0.679184
52	0.412155
52	0.986847
62	0.412155
63	0.261231
64	0.342498
52	0.121903
69	0.429565
68	0.412155
69	0.859147
44	0.412139
44	0.719819
64	0.586303
71	0.905579
52	0.923004
45	0.458588
57	0.441177
62	0.429581
57	0.284439
64	0.162536
57	0.261231
64	0.168335
66	0.429581
59	1.277084
63	0.452789
63	0.864945
69	0.435379
69	0.412155
70	0.441177
45	0.423767
57	0.435379
50	0.278626
47	0.15094
61	0.446975
52	0.423768
52	1.834381
57	0.417953
56	0.835922
66	1.271286
69	1.311936
57	1.027481
59	1.428024
69	1.166809
62	0.092881
59	0.162536
51	1.451248
45	2.774781
62	0.743042
63	0.249618
65	0.452789
43	0.870743
45	0.975235
63	0.272843
44	0.313461
71	0.127716
69	0.423767
68	1.149384
64	0.435379
64	0.133514
62	1.31192
52	0.516648
70	1.491882
45	0.435379
45	0.446976
46	0.435379
49	0.42958
61	0.2612
69	0.156739
50	0.441192
45	0.876557
52	1.822753
57	0.400544
56	0.568878
49	0.284454
45	1.097138
66	0.15094
57	0.400543
56	0.429565
45	0.429566
57	1.062317
71	1.131988
45	0.296051
64	0.580475
62	0.423767
40	0.243836
59	0.168334
57	0.725617
62	0.156738
68	1.782135
71	0.621124
45	0.435395
45	1.718261
65	0.052247
45	0.383117
44	0.429566
44	0.417968
45	0.986847
63	0.574707
52	0.110291
68	0.423767
67	0.41214
52	0.156738
43	0.998474
64	0.133515
50	0.888153
52	0.423767
52	0.156738
52	1.317719
69	0.557281
45	0.470215
57	0.452789
46	0.423767
64	0.2612
57	0.174164
50	0.429566
50	0.446991
45	0.452789
52	0.435364
52	0.452789
69	2.803802
58	0.290253
71	1.399017
75	0.470215
64	0.464386
52	0.249604
52	2.589019
52	0.708222
75	0.464416
44	1.416413
63	0.220581
59	0.499237
69	1.178406
69	1.474456
72	0.284455
71	0.238006
69	0.22638
71	0.220611
72	0.232178
50	0.458618
63	0.470184
64	0.232209
52	0.226379
72	0.458618
69	0.458588
69	0.232208
70	0.214783
72	0.969421
62	0.232208
65	0.232178
71	0.267029
70	0.249634
68	0.232208
69	0.226379
72	0.232209
71	0.481811
72	0.232208
71	0.237977
72	0.452789
46	0.690796
63	0.481811
52	0.708222
69	0.48761
52	0.267028
57	1.457062
71	0.255432
69	0.464386
71	0.238007
73	0.476013
56	1.416412
68	1.898224
62	0.481812
52	0.48764
52	0.220581
63	0.464386
44	0.22641
69	0.74884
65	0.690796
71	0.481812
69	2.77478
72	0.272827
71	0.232209
69	0.220581
71	0.470214
50	0.476014
63	0.464386
76	0.232208
55	0.220581
72	0.464416
69	0.238007
69	0.214783
69	0.226379
71	0.232208
72	0.499237
52	0.481812
62	0.238007
65	0.232177
71	0.510865
68	0.220581
69	0.220581
72	0.238006
71	0.476013
72	0.249604
71	0.232208
72	0.470215
62	0.226379
65	0.48761
63	0.48764
52	0.702393
69	0.249603
48	0.261231
52	0.255432
57	1.195831
57	0.278626
69	0.255432
69	0.238006
69	0.249604
61	1.201629
65	0.708222
69	0.226379
68	0.243805
69	0.476013
62	0.992676
75	0.998444
57	0.243805
62	0.487609
52	0.232209
70	0.470215
58	0.238006
55	0.243805
59	0.238007
70	0.74884
52	0.48761
52	0.232208
71	0.261231
62	0.621124
70	2.020141
60	0.284455
71	0.243805
69	0.708191
73	0.510833
56	0.458619
64	0.725616
71	0.243805
45	0.470215
69	0.71402
62	0.713989
62	0.481811
52	0.470215
69	0.238007
69	0.696594
72	0.238007
72	0.708221
52	0.481812
64	0.52243
63	0.48764
64	1.509278
45	0.505035
52	0.330902
69	0.284424
68	0.243805
69	0.238007
72	0.238006
71	0.232208
52	0.255433
72	0.238006
71	0.458588
65	0.232208
62	0.232178
58	0.249634
65	0.232177
63	0.470215
64	0.243805
66	0.476013
69	1.880829
69	0.272827
69	0.034821
68	0.452789
69	0.243805
61	0.243805
60	0.267029
60	1.445465
69	0.481811
69	0.220581
68	0.249604
69	2.298797
50	1.20163
58	0.481811
59	0.969422
52	1.027496
46	0.580506
71	1.230651
52	0.731415
60	0.278656
71	1.457031
63	0.708222
55	0.226379
72	0.249634
52	0.220581
69	2.420685
71	0.243805
69	0.940399
71	0.725647
71	0.475983
53	0.243835
46	0.708191
63	1.979523
45	0.818481
69	0.278656
69	0.243805
69	0.232208
72	0.232178
52	0.481812
72	0.238006
71	0.464417
48	0.516632
65	0.56308
63	0.493438
64	0.481812
67	0.272827
57	4.812347
72	0.348298
64	0.290252
53	0.464386
63	0.981049
63	1.375793
52	0.493409
45	0.226409
64	0.957825
45	0.243805
70	0.934601
69	0.928802
70	0.458588
71	1.451233
63	0.934601
70	0.476013
63	0.493439
63	1.073913
45	0.22641
45	0.22638
63	2.414886
52	0.238007
52	0.667572
63	0.464386
62	1.416412
69	0.470215
70	1.451233
55	0.679199
64	0.249603
45	0.232209
45	0.725616
69	1.915649
45	0.307679
45	0.2612
45	0.238006
64	0.208985
63	2.420684
52	0.238007
52	0.232208
53	0.458588
63	0.934601
71	0.499237
45	0.493408
69	0.650177
61	0.713989
52	1.410614
45	1.497711
63	0.470185
63	0.841736
64	0.272827
45	0.214782
64	0.22641
62	0.922974
63	0.963623
52	0.464416
71	0.458588
45	0.441193
62	0.470184
62	1.433838
69	1.166809
45	1.695038
50	0.208984
45	0.71402
69	0.243805
45	1.625397
57	1.219055
72	0.464386
59	0.26123
66	0.899781
62	0.22641
68	0.232177
82	0.238007
70	0.458588
66	0.243835
51	1.131958
61	0.307678
64	0.853333
76	0.557281
50	1.921448
68	0.534058
50	0.650146
45	2.339417
45	0.290252
45	0.243805
45	0.232208
63	2.879273
45	1.422211
71	0.505035
45	0.48761
69	0.458618
71	0.963623
54	1.700867
45	0.226379
70	2.200104
69	0.56308
45	0.232177
45	0.232209
63	0.458587
64	0.238007
57	1.671844
69	0.243805
45	0.71402
69	0.249603
45	1.602204
57	0.296051
49	0.249603
63	0.661774
72	0.452789
59	1.172608
62	0.226379
68	0.22641
83	0.238006
82	0.45279
66	0.243805
75	1.149383
61	0.30185
64	1.184234
72	0.092865
69	2.107208
50	0.545685
69	0.655945
45	2.333618
45	0.284455
45	0.238006
45	0.232178
63	0.963653
63	1.259675
64	0.249603
52	0.470215
65	0.232208
45	0.708191
62	0.493439
52	1.01007
45	0.475983
71	0.481842
69	1.904022
51	0.232209
64	0.702392
70	1.53833
45	0.539856
45	0.232208
45	0.232178
73	1.474487
50	1.99112
69	4.678802
45	0.557282
61	1.898224
62	0.464386
59	1.880859
66	0.452759
56	0.917175
71	3.784851
63	0.208985
62	0.26123
56	0.226379
62	0.435425
52	1.91565
69	1.166748
58	1.433838
70	0.208984
71	0.45282
72	0.452759
74	0.267028
50	2.525208
62	0.702392
70	0.673401
69	0.679139
67	0.441223
63	0.226379
64	1.404785
57	0.673401
72	0.452759
56	0.888183
71	0.220582
72	0.232177
74	0.214783
75	0.220642
78	0.220581
80	0.22638
81	0.220581
82	0.818542
70	0.946167
52	0.220581
52	0.203186
70	0.45282
69	0.922974
40	0.208984
52	0.452759
62	0.214782
63	0.220643
78	0.226379
80	0.226379
81	0.238037
82	1.010071
71	0.249573
69	0.78949
66	0.208984
69	0.696594
70	0.22638
71	0.45282
74	0.708191
69	0.226379
69	0.220581
69	0.232239
81	0.232177
81	0.220582
81	0.238037
81	0.696594
59	0.969421
66	1.329346
50	0.505005
49	0.249634
71	0.354126
59	2.002685
64	0.592102
69	0.203186
71	2.647095
50	0.470215
66	0.952026
61	0.911377
66	0.232178
65	1.161011
52	0.470214
71	1.898194
52	0.731445
64	0.220581
62	0.476013
63	0.673401
56	0.452759
52	1.416443
69	0.470215
69	1.172607
58	1.16095
71	0.232239
70	0.249633
71	0.441163
71	0.696594
45	0.888183
55	0.928772
70	0.684998
62	0.470215
71	0.232177
70	1.161011
68	0.232178
67	0.673401
64	2.054931
71	1.137818
69	0.214783
71	0.220581
72	0.243774
74	0.208984
75	0.226441
78	0.220581
80	0.237976
81	0.220581
82	0.766296
70	0.249573
69	0.696655
52	0.208924
52	0.214783
70	0.441223
69	0.237976
52	0.690796
72	0.220581
52	0.441223
62	0.226379
74	0.22638
78	0.226379
79	0.243835
81	0.232178
83	0.232239
83	0.818481
71	0.232178
69	0.307678
69	0.464417
66	0.928772
70	0.696594
74	0.71405
69	0.220581
69	0.22638
69	0.232178
81	0.232238
81	0.22638
81	0.243835
69	0.22638
47	0.458618
59	0.946167
66	1.335144
50	0.743042
59	0.359924
70	1.38739
71	0.458618
71	0.48761
74	0.058045
72	0.33667
74	0.238037
75	0.481811
49	1.381592
70	0.458557
69	0.481812
57	1.184265
50	0.725586
62	2.629638
69	0.15094
83	0.243836
55	0.243774
67	0.348328
54	0.203186
69	0.731445
50	1.288696
76	0.510804
76	0.481811
66	1.938904
64	0.505005
76	0.493408
78	0.690796
59	1.265503
63	0.510864
76	0.493408
66	0.928772
66	0.719849
71	0.243835
59	2.420655
64	0.481811
64	0.255432
63	0.82428
64	2.351013
45	0.644349
62	1.219055
63	0.45282
45	1.880798
71	1.892456
70	0.03479
70	0.040649
70	0.07544
70	1.213257
65	0.481811
44	0.249634
64	0.481812
62	0.44696
52	0.737244
50	0.470214
66	0.232178
69	0.447022
62	0.243774
70	1.416443
69	0.232178
69	0.238037
69	0.243774
81	0.232239
81	0.226379
81	0.237976
81	0.243836
47	0.476013
59	0.632752
75	0.354064
66	0.290284
50	1.015869
62	0.528259
59	0.603699
70	2.972168
64	0.081299
69	1.567321
62	2.263916
81	0.441224
82	0.214782
59	0.232178
50	0.603699
81	0.905578
65	0.214783
81	0.470215
62	1.451233
71	1.747314
66	0.45282
69	0.15094
70	0.766235
75	0.203186
57	1.671814
56	0.214783
71	0.470215
69	0.476013
69	1.91565
62	1.184204
66	1.422241
69	0.15094
82	0.249573
56	0.255432
67	0.267029
67	0.301879
69	2.02594
57	0.516663
76	0.505005
66	1.98529
63	0.470215
76	0.48761
66	0.696594
52	1.24231
64	0.499206
64	0.470215
66	0.928772
50	0.946228
59	0.731446
69	1.654419
64	0.505004
64	2.049195
61	3.273987
63	0.946228
66	1.428039
71	1.816956
70	0.03479
59	0.034851
70	0.040649
70	0.034851
70	0.07544
69	1.219055
46	0.458557
52	1.195862
52	0.754639
69	0.713989
69	0.243835
50	0.232178
61	0.22644
70	1.433777
69	0.238037
69	0.232178
69	0.249634
81	0.243835
81	0.237976
81	0.238038
81	0.249572
66	0.232239
50	0.226379
59	2.25232
62	0.516662
59	3.738404
64	0.081237
69	0.110352
45	2.972107
57	0.777893
69	0.121887
82	0.325074
82	0.342529
78	0.121887
50	0.232178
50	0.400573
82	0.400513
77	0.60376
72	0.249573
81	0.249633
62	0.22638
62	1.491882
71	5.276734
45	0.238037
50	0.423767
62	0.208984
66	0.853333
71	0.255371
71	0.156738
71	0.429565
64	0.423768
45	0.232238
52	0.208985
49	0.63855
70	1.073913
62	0.22638
45	0.197387
64	0.470215
45	0.922974
54	0.040649
49	0.069641
45	0.748841
71	0.116088
69	0.772095
61	0.116089
64	0.772034
69	0.11029
64	0.777893
72	0.098694
70	0.220581
54	0.208985
70	0.6734
62	0.33667
81	0.417969
45	0.319275
72	0.214783
40	0.087036
71	0.110351
69	0.464356
69	0.679199
54	0.661743
62	0.208985
66	0.441223
55	0.423767
71	0.417908
71	0.888183
62	0.429566
49	0.655944
70	0.238038
56	0.203186
71	0.661743
56	0.679199
63	0.249634
45	0.458557
71	0.447021
65	0.110291
45	0.737183
71	0.104492
69	0.888183
52	0.876587
64	0.783631
71	0.098693
70	0.232178
54	0.661804
57	0.22638
62	0.214782
65	0.139344
81	0.301819
57	0.121948
45	0.313476
72	0.214783
55	1.294495
69	0.772033
62	0.992676
69	0.214783
69	0.911377
51	0.458618
75	0.296021
45	0.447021
69	0.435364
56	0.870727
51	0.208985
57	0.226379
50	0.435425
52	1.23645
52	0.342468
62	0.220581
59	0.458619
56	0.41217
71	0.330872
70	0.545654
75	0.435364
45	0.22644
52	0.226379
68	0.6792
40	0.232177
57	1.573121
45	0.22644
71	1.033264
45	0.116089
57	0.313477
47	0.650146
45	1.09137
40	1.578918
69	0.586304
77	0.208984
62	0.133545
57	0.89978
57	0.441163
64	0.127685
62	0.545715
51	0.661744
49	0.081298
45	1.224854
82	0.400513
55	0.116088
61	0.45282
50	0.446961
52	0.876587
45	0.348266
52	0.33667
62	0.220642
66	0.464356
56	0.41217
71	1.102966
63	0.237977
56	0.423767
68	0.911377
57	0.650146
57	0.470215
62	0.684997
70	1.01587
45	0.656005
59	0.325074
42	1.666015
69	0.342469
62	0.447021
81	0.110291
57	0.441162
64	0.116089
81	0.313476
57	1.311951
64	1.584717
59	1.039123
45	1.549927
70	0.481811
57	0.888184
50	0.893982
45	0.882324
45	0.870728
57	0.255432
45	0.644348
69	0.499268
67	0.470214
57	0.893921
69	0.499268
52	0.551453
